week,region,country,betaMean,betaStd
2018-01-22/2018-01-28,Europe,Ukraine,2.9795829608538096,0.17202926310466457
2018-01-22/2018-01-28,Europe,United Kingdom,1.3719730510986352,0.8666101101120877
2018-01-29/2018-02-04,Europe,Albania,-2.2305366333028886,0.31221321701496296
2018-01-29/2018-02-04,Europe,Austria,0.1978477825185285,1.0425792598454386
2018-01-29/2018-02-04,Europe,Belarus,-0.9566752291672599,0.23758641699345462
2018-01-29/2018-02-04,Europe,Belgium,0.1652963996933619,1.1066225286188265
2018-01-29/2018-02-04,Europe,Bosnia and Herzegovina,-0.4109276391489789,0.1963548684191727
2018-01-29/2018-02-04,Europe,Bulgaria,-0.3117861195685034,0.1863424654961374
2018-01-29/2018-02-04,Europe,Croatia,-1.6040000990009144,0.2635265671901981
2018-01-29/2018-02-04,Europe,Cyprus,0.24664746759660233,1.0701231746799476
2018-01-29/2018-02-04,Europe,Czech Republic,0.24639732677126094,1.0956002646420018
2018-01-29/2018-02-04,Europe,Denmark,0.2022784357305477,1.0611428376781298
2018-01-29/2018-02-04,Europe,Estonia,0.2617975629265045,1.0893641054946361
2018-01-29/2018-02-04,Europe,Finland,0.16156008806889377,1.0970278404183342
2018-01-29/2018-02-04,Europe,France,0.22647037968209754,1.086623193660058
2018-01-29/2018-02-04,Europe,Germany,0.2573599522178632,1.0335788532234294
2018-01-29/2018-02-04,Europe,Greece,0.2610657595430294,0.18243444269888215
2018-01-29/2018-02-04,Europe,Hungary,0.31120183764054493,1.0786922158213037
2018-01-29/2018-02-04,Europe,Iceland,0.2612559443792481,1.0344772539592926
2018-01-29/2018-02-04,Europe,Ireland,0.21240389737558352,1.008973486993525
2018-01-29/2018-02-04,Europe,Italy,0.169497868071092,1.010609029446436
2018-01-29/2018-02-04,Europe,Kosovo,-1.6278518245349736,0.26000197685197224
2018-01-29/2018-02-04,Europe,Latvia,0.24169330561671665,1.084136606246869
2018-01-29/2018-02-04,Europe,Lithuania,0.2205973194918562,1.021652794767841
2018-01-29/2018-02-04,Europe,Luxembourg,0.14063763633558143,1.1604627597694825
2018-01-29/2018-02-04,Europe,Malta,0.23684984589726585,1.039550200372329
2018-01-29/2018-02-04,Europe,Moldova,-0.9496892934944925,0.21623556052830864
2018-01-29/2018-02-04,Europe,Montenegro,-1.2307744847460023,0.23194033831098215
2018-01-29/2018-02-04,Europe,Netherlands,0.23591845555532742,1.0981252361167246
2018-01-29/2018-02-04,Europe,North Macedonia,-1.58528740105499,0.25905828765232725
2018-01-29/2018-02-04,Europe,Norway,0.2594235612977216,1.0609939533806634
2018-01-29/2018-02-04,Europe,Poland,0.23735803752960777,1.0779120232301493
2018-01-29/2018-02-04,Europe,Portugal,0.2685520735653158,1.105249697966288
2018-01-29/2018-02-04,Europe,Romania,-0.06453177571916706,0.18724201398418427
2018-01-29/2018-02-04,Europe,Russia,1.9005631436355952,0.15568422180742247
2018-01-29/2018-02-04,Europe,Serbia,-1.5973898837173774,0.2752901260006969
2018-01-29/2018-02-04,Europe,Slovakia,0.26325428694690456,1.0640302156282706
2018-01-29/2018-02-04,Europe,Slovenia,0.2244238403128096,1.0461905939711122
2018-01-29/2018-02-04,Europe,Spain,0.09999013063711,1.0542721916817854
2018-01-29/2018-02-04,Europe,Sweden,0.255154061844923,1.0727852472212605
2018-01-29/2018-02-04,Europe,Switzerland,0.18822501187109872,1.0365718732789109
2018-01-29/2018-02-04,Europe,Ukraine,2.965783003055277,0.15136657762091923
2018-01-29/2018-02-04,Europe,United Kingdom,1.649945967647278,0.8063773466026266
2018-02-05/2018-02-11,Europe,Albania,-0.27752361649685786,0.19937559395367668
2018-02-05/2018-02-11,Europe,Austria,0.30322450066879547,1.0785027875680926
2018-02-05/2018-02-11,Europe,Belarus,-2.0489551945916396,0.34225974107977697
2018-02-05/2018-02-11,Europe,Belgium,0.23989513560842635,1.0528500733671144
2018-02-05/2018-02-11,Europe,Bosnia and Herzegovina,-2.0523377153275613,0.3317051474477344
2018-02-05/2018-02-11,Europe,Bulgaria,0.07449110644615571,0.1882208449583081
2018-02-05/2018-02-11,Europe,Croatia,-2.0439109812721856,0.3356199449559503
2018-02-05/2018-02-11,Europe,Cyprus,-2.0263376603731635,0.33837123399746005
2018-02-05/2018-02-11,Europe,Czech Republic,0.24336645576536697,1.1485771122700337
2018-02-05/2018-02-11,Europe,Denmark,0.26763742677618235,1.0489736959735503
2018-02-05/2018-02-11,Europe,Estonia,0.3042365437117013,1.1173792542891554
2018-02-05/2018-02-11,Europe,Finland,0.302790638321104,1.1295340415318356
2018-02-05/2018-02-11,Europe,France,0.26163963479828395,1.09139269403525
2018-02-05/2018-02-11,Europe,Germany,0.22288787118138292,1.0076742226832356
2018-02-05/2018-02-11,Europe,Greece,0.26055183858369485,0.2023009885316024
2018-02-05/2018-02-11,Europe,Hungary,0.22053694622310746,1.077172742506136
2018-02-05/2018-02-11,Europe,Iceland,0.2411399359689434,1.1328720250109536
2018-02-05/2018-02-11,Europe,Ireland,0.3057494565598905,1.1329644957609626
2018-02-05/2018-02-11,Europe,Italy,0.26733738387089057,1.0542898796740328
2018-02-05/2018-02-11,Europe,Kosovo,-2.0170937280769814,0.3279199345916533
2018-02-05/2018-02-11,Europe,Latvia,0.3149216513654606,0.9934762459188171
2018-02-05/2018-02-11,Europe,Lithuania,0.2578439312225882,1.0711498830914123
2018-02-05/2018-02-11,Europe,Luxembourg,0.2437665243902184,1.099743590105839
2018-02-05/2018-02-11,Europe,Malta,0.21302770356114528,1.0412591295783267
2018-02-05/2018-02-11,Europe,Moldova,-0.43391053386395334,0.21764309536711818
2018-02-05/2018-02-11,Europe,Montenegro,-2.050539782924463,0.3107202267426044
