week,region,country,betaMean,betaStd
2018-06-04/2018-06-10,Caucasus and Central Asia,Kazakhstan,-1.2843429446781607,0.19612475287367495
2018-06-04/2018-06-10,Caucasus and Central Asia,Kyrgyzstan,-1.2919883622579627,0.1962024582454528
2018-06-04/2018-06-10,Caucasus and Central Asia,Tajikistan,-2.5962822406680495,0.3394987884460944
2018-06-04/2018-06-10,Caucasus and Central Asia,Turkmenistan,-2.6192426298806675,0.3247928268690013
2018-06-04/2018-06-10,Caucasus and Central Asia,Uzbekistan,2.2099826027896086,0.20379680749673407
2018-06-11/2018-06-17,Caucasus and Central Asia,Afghanistan,2.3892273112607376,0.13495701065398008
2018-06-11/2018-06-17,Caucasus and Central Asia,Armenia,0.3678255426490222,0.15840977377611037
2018-06-11/2018-06-17,Caucasus and Central Asia,Azerbaijan,2.0438130835831045,0.12839560769301295
2018-06-11/2018-06-17,Caucasus and Central Asia,Georgia,-0.5771235544268555,0.187292550256258
2018-06-11/2018-06-17,Caucasus and Central Asia,Kazakhstan,-1.3994367618979877,0.22359303966016575
2018-06-11/2018-06-17,Caucasus and Central Asia,Kyrgyzstan,-1.8636504913787122,0.26575236144815606
2018-06-11/2018-06-17,Caucasus and Central Asia,Tajikistan,0.306927389050322,0.9579777329025564
2018-06-11/2018-06-17,Caucasus and Central Asia,Turkmenistan,-2.6647260686751815,0.34130333284627395
2018-06-11/2018-06-17,Caucasus and Central Asia,Uzbekistan,1.3971435498355484,0.40846920647649243
2018-06-18/2018-06-24,Caucasus and Central Asia,Afghanistan,2.0707118109535747,0.1471093362853867
2018-06-18/2018-06-24,Caucasus and Central Asia,Armenia,0.5475191814695793,0.15688161025761413
2018-06-18/2018-06-24,Caucasus and Central Asia,Azerbaijan,1.59690015663582,0.1470189800905267
2018-06-18/2018-06-24,Caucasus and Central Asia,Georgia,-1.2108246130170104,0.20317566815056692
2018-06-18/2018-06-24,Caucasus and Central Asia,Kazakhstan,-2.6127195105290624,0.31389702202306546
