week,region,entropy,countryI,countryJ,flipProbability,hdiOverlap
2019-01-07/2019-01-13,Middle East,2.7936317747082025,Qatar,Yemen,0.0,False
2019-01-07/2019-01-13,Middle East,2.7936317747082025,Saudi Arabia,Syria,0.0,False
2019-01-07/2019-01-13,Middle East,2.7936317747082025,Saudi Arabia,Turkey,0.0,False
2019-01-07/2019-01-13,Middle East,2.7936317747082025,Saudi Arabia,Yemen,0.0,False
2019-01-07/2019-01-13,Middle East,2.7936317747082025,Syria,Turkey,1.0,False
2019-01-07/2019-01-13,Middle East,2.7936317747082025,Syria,Yemen,1.0,False
2019-01-07/2019-01-13,Middle East,2.7936317747082025,Turkey,Yemen,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Bahrain,Iran,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Bahrain,Iraq,0.005,True
2019-01-14/2019-01-20,Middle East,2.006569409474458,Bahrain,Israel,1.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Bahrain,Jordan,1.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Bahrain,Kuwait,1.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Bahrain,Lebanon,1.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Bahrain,Palestine,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Bahrain,Qatar,0.9075,True
2019-01-14/2019-01-20,Middle East,2.006569409474458,Bahrain,Saudi Arabia,1.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Bahrain,Syria,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Bahrain,Turkey,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Bahrain,Yemen,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Iran,Iraq,0.995,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Iran,Israel,1.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Iran,Jordan,1.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Iran,Kuwait,1.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Iran,Lebanon,1.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Iran,Palestine,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Iran,Qatar,1.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Iran,Saudi Arabia,1.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Iran,Syria,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Iran,Turkey,0.86,True
2019-01-14/2019-01-20,Middle East,2.006569409474458,Iran,Yemen,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Iraq,Israel,1.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Iraq,Jordan,1.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Iraq,Kuwait,1.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Iraq,Lebanon,1.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Iraq,Palestine,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Iraq,Qatar,0.9875,True
2019-01-14/2019-01-20,Middle East,2.006569409474458,Iraq,Saudi Arabia,1.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Iraq,Syria,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Iraq,Turkey,0.095,True
2019-01-14/2019-01-20,Middle East,2.006569409474458,Iraq,Yemen,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Israel,Jordan,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Israel,Kuwait,1.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Israel,Lebanon,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Israel,Palestine,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Israel,Qatar,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Israel,Saudi Arabia,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Israel,Syria,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Israel,Turkey,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Israel,Yemen,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Jordan,Kuwait,1.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Jordan,Lebanon,0.0025,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Jordan,Palestine,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Jordan,Qatar,0.0025,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Jordan,Saudi Arabia,0.1,True
2019-01-14/2019-01-20,Middle East,2.006569409474458,Jordan,Syria,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Jordan,Turkey,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Jordan,Yemen,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Kuwait,Lebanon,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Kuwait,Palestine,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Kuwait,Qatar,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Kuwait,Saudi Arabia,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Kuwait,Syria,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Kuwait,Turkey,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Kuwait,Yemen,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Lebanon,Palestine,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Lebanon,Qatar,0.1025,True
2019-01-14/2019-01-20,Middle East,2.006569409474458,Lebanon,Saudi Arabia,0.94,True
2019-01-14/2019-01-20,Middle East,2.006569409474458,Lebanon,Syria,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Lebanon,Turkey,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Lebanon,Yemen,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Palestine,Qatar,1.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Palestine,Saudi Arabia,1.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Palestine,Syria,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Palestine,Turkey,1.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Palestine,Yemen,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Qatar,Saudi Arabia,0.98,True
2019-01-14/2019-01-20,Middle East,2.006569409474458,Qatar,Syria,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Qatar,Turkey,0.0025,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Qatar,Yemen,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Saudi Arabia,Syria,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Saudi Arabia,Turkey,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Saudi Arabia,Yemen,0.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Syria,Turkey,1.0,False
2019-01-14/2019-01-20,Middle East,2.006569409474458,Syria,Yemen,0.0075,True
2019-01-14/2019-01-20,Middle East,2.006569409474458,Turkey,Yemen,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Bahrain,Iran,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Bahrain,Iraq,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Bahrain,Israel,0.0025,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Bahrain,Jordan,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Bahrain,Kuwait,1.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Bahrain,Lebanon,0.4525,True
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Bahrain,Palestine,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Bahrain,Qatar,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Bahrain,Saudi Arabia,0.4775,True
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Bahrain,Syria,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Bahrain,Turkey,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Bahrain,Yemen,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Iran,Iraq,0.33,True
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Iran,Israel,1.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Iran,Jordan,1.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Iran,Kuwait,1.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Iran,Lebanon,1.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Iran,Palestine,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Iran,Qatar,0.9925,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Iran,Saudi Arabia,1.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Iran,Syria,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Iran,Turkey,0.63,True
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Iran,Yemen,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Iraq,Israel,1.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Iraq,Jordan,1.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Iraq,Kuwait,1.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Iraq,Lebanon,1.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Iraq,Palestine,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Iraq,Qatar,0.9925,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Iraq,Saudi Arabia,1.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Iraq,Syria,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Iraq,Turkey,0.7725,True
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Iraq,Yemen,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Israel,Jordan,0.005,True
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Israel,Kuwait,1.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Israel,Lebanon,1.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Israel,Palestine,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Israel,Qatar,0.0025,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Israel,Saudi Arabia,1.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Israel,Syria,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Israel,Turkey,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Israel,Yemen,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Jordan,Kuwait,1.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Jordan,Lebanon,1.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Jordan,Palestine,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Jordan,Qatar,0.055,True
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Jordan,Saudi Arabia,1.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Jordan,Syria,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Jordan,Turkey,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Jordan,Yemen,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Kuwait,Lebanon,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Kuwait,Palestine,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Kuwait,Qatar,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Kuwait,Saudi Arabia,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Kuwait,Syria,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Kuwait,Turkey,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Kuwait,Yemen,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Lebanon,Palestine,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Lebanon,Qatar,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Lebanon,Saudi Arabia,0.5,True
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Lebanon,Syria,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Lebanon,Turkey,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Lebanon,Yemen,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Palestine,Qatar,1.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Palestine,Saudi Arabia,1.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Palestine,Syria,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Palestine,Turkey,1.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Palestine,Yemen,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Qatar,Saudi Arabia,1.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Qatar,Syria,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Qatar,Turkey,0.0225,True
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Qatar,Yemen,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Saudi Arabia,Syria,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Saudi Arabia,Turkey,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Saudi Arabia,Yemen,0.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Syria,Turkey,1.0,False
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Syria,Yemen,0.95,True
2019-01-21/2019-01-27,Middle East,3.7544858069889413,Turkey,Yemen,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Bahrain,Iran,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Bahrain,Iraq,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Bahrain,Israel,1.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Bahrain,Jordan,1.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Bahrain,Kuwait,0.0075,True
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Bahrain,Lebanon,1.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Bahrain,Palestine,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Bahrain,Qatar,0.0325,True
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Bahrain,Saudi Arabia,1.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Bahrain,Syria,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Bahrain,Turkey,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Bahrain,Yemen,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Iran,Iraq,0.99,True
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Iran,Israel,1.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Iran,Jordan,1.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Iran,Kuwait,0.935,True
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Iran,Lebanon,1.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Iran,Palestine,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Iran,Qatar,0.945,True
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Iran,Saudi Arabia,1.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Iran,Syria,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Iran,Turkey,0.1275,True
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Iran,Yemen,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Iraq,Israel,1.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Iraq,Jordan,1.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Iraq,Kuwait,0.7125,True
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Iraq,Lebanon,1.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Iraq,Palestine,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Iraq,Qatar,0.77,True
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Iraq,Saudi Arabia,1.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Iraq,Syria,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Iraq,Turkey,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Iraq,Yemen,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Israel,Jordan,0.28,True
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Israel,Kuwait,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Israel,Lebanon,0.9975,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Israel,Palestine,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Israel,Qatar,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Israel,Saudi Arabia,0.8675,True
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Israel,Syria,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Israel,Turkey,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Israel,Yemen,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Jordan,Kuwait,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Jordan,Lebanon,1.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Jordan,Palestine,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Jordan,Qatar,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Jordan,Saudi Arabia,0.9425,True
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Jordan,Syria,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Jordan,Turkey,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Jordan,Yemen,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Kuwait,Lebanon,1.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Kuwait,Palestine,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Kuwait,Qatar,0.5225,True
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Kuwait,Saudi Arabia,1.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Kuwait,Syria,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Kuwait,Turkey,0.03,True
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Kuwait,Yemen,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Lebanon,Palestine,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Lebanon,Qatar,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Lebanon,Saudi Arabia,0.015,True
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Lebanon,Syria,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Lebanon,Turkey,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Lebanon,Yemen,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Palestine,Qatar,1.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Palestine,Saudi Arabia,1.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Palestine,Syria,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Palestine,Turkey,1.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Palestine,Yemen,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Qatar,Saudi Arabia,1.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Qatar,Syria,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Qatar,Turkey,0.0175,True
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Qatar,Yemen,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Saudi Arabia,Syria,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Saudi Arabia,Turkey,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Saudi Arabia,Yemen,0.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Syria,Turkey,1.0,False
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Syria,Yemen,0.7825,True
2019-01-28/2019-02-03,Middle East,3.8630270065404155,Turkey,Yemen,0.0,False
2019-02-04/2019-02-10,Middle East,4.370915906574075,Bahrain,Iran,0.0,False
2019-02-04/2019-02-10,Middle East,4.370915906574075,Bahrain,Iraq,0.0,False
2019-02-04/2019-02-10,Middle East,4.370915906574075,Bahrain,Israel,1.0,False
2019-02-04/2019-02-10,Middle East,4.370915906574075,Bahrain,Jordan,1.0,False
2019-02-04/2019-02-10,Middle East,4.370915906574075,Bahrain,Kuwait,0.1975,True
2019-02-04/2019-02-10,Middle East,4.370915906574075,Bahrain,Lebanon,1.0,False
2019-02-04/2019-02-10,Middle East,4.370915906574075,Bahrain,Palestine,0.0,False
2019-02-04/2019-02-10,Middle East,4.370915906574075,Bahrain,Qatar,0.225,True
2019-02-04/2019-02-10,Middle East,4.370915906574075,Bahrain,Saudi Arabia,1.0,False
2019-02-04/2019-02-10,Middle East,4.370915906574075,Bahrain,Syria,0.0,False
2019-02-04/2019-02-10,Middle East,4.370915906574075,Bahrain,Turkey,0.0,False
2019-02-04/2019-02-10,Middle East,4.370915906574075,Bahrain,Yemen,0.0,False
2019-02-04/2019-02-10,Middle East,4.370915906574075,Iran,Iraq,0.0225,True
2019-02-04/2019-02-10,Middle East,4.370915906574075,Iran,Israel,1.0,False
2019-02-04/2019-02-10,Middle East,4.370915906574075,Iran,Jordan,1.0,False
2019-02-04/2019-02-10,Middle East,4.370915906574075,Iran,Kuwait,0.745,True
2019-02-04/2019-02-10,Middle East,4.370915906574075,Iran,Lebanon,1.0,False
2019-02-04/2019-02-10,Middle East,4.370915906574075,Iran,Palestine,0.0,False
2019-02-04/2019-02-10,Middle East,4.370915906574075,Iran,Qatar,0.7575,True
2019-02-04/2019-02-10,Middle East,4.370915906574075,Iran,Saudi Arabia,1.0,False
2019-02-04/2019-02-10,Middle East,4.370915906574075,Iran,Syria,0.0,False
2019-02-04/2019-02-10,Middle East,4.370915906574075,Iran,Turkey,0.0375,True
2019-02-04/2019-02-10,Middle East,4.370915906574075,Iran,Yemen,0.0,False
2019-02-04/2019-02-10,Middle East,4.370915906574075,Iraq,Israel,1.0,False
2019-02-04/2019-02-10,Middle East,4.370915906574075,Iraq,Jordan,1.0,False
2019-02-04/2019-02-10,Middle East,4.370915906574075,Iraq,Kuwait,0.8875,True
